bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4,4,5,8,Detached Duplex,Owerri Municipal,Imo,45000000
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000
5,5,6,4,Detached Duplex,Lekki,Lagos,185000000
3,3,4,3,Block of Flats,Victoria Island (VI),Lagos,165000000
2,2,2,4,Semi Detached Bungalow,Ibeju Lekki,Lagos,12000000
5,5,6,6,Detached Duplex,Lekki,Lagos,320000000
4,4,5,2,Terraced Duplexes,Lekki,Lagos,80000000
5,5,6,4,Detached Duplex,Lekki,Lagos,110000000
4,5,5,4,Detached Duplex,Lekki,Lagos,180000000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,140000000
5,5,6,4,Detached Duplex,Magodo,Lagos,160000000
5,5,6,6,Detached Duplex,Lekki,Lagos,150000000
5,5,5,4,Detached Duplex,Ifako-Ijaiye,Lagos,39000000
5,5,6,7,Detached Duplex,Lekki,Lagos,320000000
5,5,6,5,Detached Duplex,Lekki,Lagos,115000000
4,5,5,8,Detached Bungalow,Ajah,Lagos,26000000
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000
5,6,6,6,Detached Duplex,Lekki,Lagos,135000000
5,5,6,5,Detached Duplex,Lekki,Lagos,120000000
5,5,6,5,Detached Duplex,Lekki,Lagos,200000000
3,3,4,4,Detached Bungalow,Ajah,Lagos,38000000
3,5,5,3,Terraced Duplexes,Apo,Abuja,55000000
5,5,4,4,Detached Duplex,Ajah,Lagos,100000000
4,4,5,4,Detached Bungalow,Lokogoma District,Abuja,60000000
7,5,5,4,Detached Duplex,Maitama District,Abuja,780000000
3,3,4,2,Block of Flats,Victoria Island (VI),Lagos,70000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,700000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,150000000
4,4,5,4,Semi Detached Duplex,Port Harcourt,Rivers,85000000
8,9,9,4,Detached Duplex,Ikoyi,Lagos,650000000
3,3,4,3,Terraced Duplexes,Ajah,Lagos,21990000
4,4,5,4,Detached Bungalow,Akinyele,Oyo,18000000
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,230000000
3,4,4,4,Terraced Duplexes,Lekki,Lagos,36000000
4,5,6,4,Detached Duplex,Ojodu,Lagos,65000000
4,4,5,5,Terraced Duplexes,Life Camp,Abuja,45000000
1,1,1,4,Block of Flats,Yaba,Lagos,75000000
5,5,6,5,Detached Duplex,Lekki,Lagos,270000000
5,5,4,4,Detached Duplex,Lokogoma District,Abuja,48000000
6,6,7,4,Detached Duplex,Ajah,Lagos,60000000
4,5,5,4,Detached Duplex,Lekki,Lagos,85000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
4,5,5,4,Semi Detached Duplex,Magodo,Lagos,120000000
4,4,5,4,Detached Duplex,Lekki,Lagos,120000000
5,4,4,1,Detached Bungalow,Ikotun,Lagos,15000000
4,4,5,1,Detached Duplex,Lekki,Lagos,120000000
5,5,6,6,Detached Duplex,Lekki,Lagos,140000000
4,5,5,4,Detached Duplex,Lekki,Lagos,55000000
4,4,5,4,Detached Duplex,Lekki,Lagos,60000000
4,4,5,4,Detached Duplex,Lekki,Lagos,120000000
4,4,5,3,Semi Detached Duplex,Galadimawa,Abuja,35000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
8,8,9,1,Detached Duplex,Lekki,Lagos,270000000
5,5,6,4,Detached Duplex,Ajah,Lagos,90000000
5,4,6,9,Detached Duplex,Gwarinpa,Abuja,170000000
5,5,6,4,Detached Duplex,Lekki,Lagos,280000000
3,4,4,4,Detached Bungalow,Ibadan,Oyo,14000000
3,3,3,4,Detached Bungalow,Uvwie,Delta,8000000
3,3,3,4,Detached Bungalow,Maryland,Lagos,45000000
8,9,9,1,Detached Duplex,Guzape District,Abuja,650000000
5,5,6,5,Detached Duplex,Lekki,Lagos,125000000
4,5,5,4,Block of Flats,Lekki,Lagos,70000000
5,5,6,4,Detached Duplex,Lekki,Lagos,65000000
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000
4,4,5,2,Detached Duplex,Lekki,Lagos,160000000
4,4,5,3,Detached Duplex,Lekki,Lagos,95000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,280000000
5,5,5,4,Detached Duplex,Lekki,Lagos,95000000
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,80000000
5,5,6,5,Detached Duplex,Lekki,Lagos,80000000
4,4,5,4,Detached Duplex,Magodo,Lagos,70000000
5,5,6,4,Detached Duplex,Lekki,Lagos,105000000
4,5,5,4,Semi Detached Duplex,Surulere,Lagos,165000000
4,4,5,4,Detached Bungalow,Ikotun,Lagos,22000000
5,5,5,4,Detached Bungalow,Life Camp,Abuja,32000000
4,5,5,4,Detached Duplex,Ikeja,Lagos,75000000
5,5,6,6,Detached Duplex,Lekki,Lagos,160000000
4,5,5,4,Detached Duplex,Ajah,Lagos,90000000
5,5,6,4,Detached Duplex,Guzape District,Abuja,190000000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
6,8,6,3,Detached Duplex,Isheri North,Lagos,140000000
3,3,4,3,Semi Detached Bungalow,Ibeju Lekki,Lagos,16000000
4,5,5,4,Terraced Duplexes,Ikeja,Lagos,80000000
5,5,6,5,Detached Duplex,Ikeja,Lagos,170000000
4,4,5,1,Detached Bungalow,Amuwo Odofin,Lagos,48500000
2,2,3,4,Block of Flats,Maitama District,Abuja,72479995
2,3,3,2,Block of Flats,Lekki,Lagos,40000000
4,5,5,1,Detached Duplex,Central Business District,Abuja,85000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,50000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,85000000
3,3,3,3,Detached Bungalow,Ajah,Lagos,36000000
6,6,7,8,Detached Duplex,Lekki,Lagos,450000000
4,4,5,4,Detached Duplex,Gwarinpa,Abuja,185000000
4,5,5,4,Detached Duplex,Ajah,Lagos,65000000
8,5,6,2,Detached Duplex,Lekki,Lagos,85000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,230000000
4,4,4,4,Detached Duplex,Ibadan,Oyo,65000000
5,5,6,1,Detached Duplex,Lekki,Lagos,800000000
4,5,5,6,Detached Duplex,Ajah,Lagos,65000000
4,4,5,6,Semi Detached Duplex,Lekki,Lagos,190000000
5,5,6,4,Detached Duplex,Katampe,Abuja,220000000
5,6,7,3,Terraced Duplexes,Katampe,Abuja,3350000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000
7,7,8,8,Detached Duplex,Lekki,Lagos,400000000
5,5,6,4,Detached Duplex,Lekki,Lagos,150000000
5,5,6,4,Detached Duplex,Lekki,Lagos,160000000
4,4,5,3,Semi Detached Duplex,Victoria Island (VI),Lagos,160000000
5,5,6,4,Detached Duplex,Lekki,Lagos,380000000
2,2,3,1,Terraced Duplexes,Ajah,Lagos,36000000
2,5,5,4,Terraced Duplexes,Lekki,Lagos,55000000
5,5,5,4,Detached Duplex,Ikoyi,Lagos,850000000
5,5,6,5,Detached Duplex,Ibeju Lekki,Lagos,38000000
5,7,8,4,Detached Duplex,Lekki,Lagos,85000000
5,6,6,4,Detached Bungalow,Isolo,Lagos,52000000
4,5,6,4,Detached Duplex,Lekki,Lagos,75000000
5,6,6,4,Detached Duplex,Karsana,Abuja,140000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,1100000000
4,5,6,3,Terraced Duplexes,Gudu,Abuja,70000000
6,6,7,4,Detached Duplex,Ikoyi,Lagos,1400000000
3,3,3,2,Semi Detached Bungalow,Apapa,Lagos,20000000
4,4,5,5,Detached Duplex,Lekki,Lagos,85000000
4,4,5,4,Semi Detached Duplex,Ajah,Lagos,50000000
4,4,5,6,Detached Duplex,Ajah,Lagos,80000000
4,4,5,4,Detached Duplex,Ikoyi,Lagos,280000000
4,5,6,4,Semi Detached Duplex,Lekki,Lagos,55000000
5,5,6,5,Detached Duplex,Lekki,Lagos,60000000
5,5,6,5,Detached Duplex,Lekki,Lagos,125000000
4,4,5,4,Detached Duplex,Lekki,Lagos,150000000
5,5,6,4,Detached Duplex,Guzape District,Abuja,250000000
3,3,4,2,Block of Flats,Victoria Island (VI),Lagos,80000000
3,3,4,2,Terraced Duplexes,Ajah,Lagos,30000000
4,4,5,4,Terraced Duplexes,Surulere,Lagos,65000000
5,5,6,5,Detached Duplex,Lekki,Lagos,85000000
5,5,6,6,Detached Duplex,Lekki,Lagos,140000000
4,5,5,4,Detached Duplex,Ikeja,Lagos,155000000
1,1,1,4,Block of Flats,Ikotun,Lagos,25000000
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,140000000
4,4,5,4,Detached Duplex,Ajah,Lagos,68000000
5,5,5,4,Detached Duplex,Ajah,Lagos,130000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,50000000
4,5,5,4,Detached Duplex,Lekki,Lagos,50000000
5,5,6,8,Detached Duplex,Ikoyi,Lagos,1500000000
4,5,5,4,Block of Flats,Maitama District,Abuja,600000000
5,5,6,2,Detached Duplex,Lekki,Lagos,75000000
4,4,5,4,Detached Duplex,Ajah,Lagos,48000000
4,3,4,2,Block of Flats,Victoria Island (VI),Lagos,7200000
5,5,6,8,Detached Duplex,Ikoyi,Lagos,1000000000
5,5,6,4,Detached Duplex,Ajah,Lagos,165000000
5,5,6,4,Detached Duplex,Lekki,Lagos,250000000
5,6,6,4,Detached Duplex,Lekki,Lagos,65000000
4,5,4,3,Semi Detached Duplex,Lekki,Lagos,44000000
3,3,3,4,Terraced Bungalow,Ibeju Lekki,Lagos,15000000
7,8,8,6,Detached Duplex,Ikeja,Lagos,250000000
9,9,1,1,Detached Duplex,Isolo,Lagos,70000000
4,4,5,4,Detached Duplex,Port Harcourt,Rivers,59000000
1,5,5,4,Detached Duplex,Aba,Abia,350000000
5,5,6,4,Detached Duplex,Lekki,Lagos,180000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,42000000
4,5,6,3,Semi Detached Duplex,Lekki,Lagos,79000000
6,6,7,1,Detached Duplex,Ikoyi,Lagos,2000000000
4,5,5,4,Terraced Duplexes,Lekki,Lagos,47000000
3,3,4,4,Detached Duplex,Lekki,Lagos,65000000
5,6,6,4,Semi Detached Duplex,Ikoyi,Lagos,450000000
3,5,5,4,Detached Bungalow,Magboro,Ogun,17000000
5,5,6,5,Detached Duplex,Lekki,Lagos,170000000
9,9,1,6,Detached Duplex,Enugu,Enugu,80000000
5,5,6,6,Detached Duplex,Lekki,Lagos,135000000
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000
2,2,2,8,Detached Bungalow,Ipaja,Lagos,15000000
5,5,6,4,Detached Duplex,Lekki,Lagos,135000000
5,5,6,3,Detached Duplex,Katampe,Abuja,200000000
4,5,5,4,Detached Duplex,Lekki,Lagos,75000000
2,4,4,4,Detached Bungalow,Yaba,Lagos,35000000
5,4,4,4,Detached Duplex,Ibadan,Oyo,35000000
5,5,6,4,Detached Duplex,Magodo,Lagos,235000000
4,4,5,8,Detached Duplex,Orozo,Abuja,15000000
5,5,6,7,Detached Duplex,Lekki,Lagos,270000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000
6,8,8,6,Detached Duplex,Lekki,Lagos,290000000
5,5,6,6,Detached Duplex,Ikoyi,Lagos,600000000
5,5,6,3,Detached Duplex,Ikoyi,Lagos,600000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,60000000
4,4,5,4,Detached Duplex,Lekki,Lagos,65000000
5,5,5,4,Detached Duplex,Lekki,Lagos,130000000
5,5,6,4,Detached Duplex,Lekki,Lagos,155000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000
4,5,5,4,Detached Duplex,Life Camp,Abuja,120000000
3,2,3,2,Semi Detached Bungalow,Port Harcourt,Rivers,27000000
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000
4,4,6,4,Detached Duplex,Ajah,Lagos,60000000
7,7,8,6,Detached Duplex,Lekki,Lagos,320000000
4,5,6,4,Detached Duplex,Lekki,Lagos,80000000
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,65000000
5,5,6,4,Detached Duplex,Ikoyi,Lagos,1600000000
5,5,6,1,Detached Duplex,Gwarinpa,Abuja,170000000
6,7,8,5,Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,145000000
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,60000000
5,5,5,4,Detached Duplex,Lekki,Lagos,70000000
4,5,5,4,Block of Flats,Kado,Abuja,45000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,75000000
4,4,6,6,Semi Detached Duplex,Apo,Abuja,85000000
7,9,8,4,Detached Duplex,Ikoyi,Lagos,1500000000
4,4,5,4,Detached Bungalow,Ikorodu,Lagos,15000000
3,3,4,2,Block of Flats,Lekki,Lagos,32000000
5,6,6,4,Detached Duplex,Katampe,Abuja,220000000
4,2,2,4,Detached Bungalow,Egor,Edo,12000000
4,4,5,2,Terraced Duplexes,Surulere,Lagos,60000000
3,5,5,4,Detached Bungalow,Ifo,Ogun,10000000
5,5,6,4,Detached Duplex,Lekki,Lagos,270000000
4,4,5,6,Detached Bungalow,Lokogoma District,Abuja,40000000
8,8,9,1,Detached Duplex,Lekki,Lagos,280000000
4,4,5,2,Detached Duplex,Lekki,Lagos,52000000
4,5,5,4,Terraced Duplexes,Guzape District,Abuja,73000000
5,5,6,5,Detached Duplex,Lekki,Lagos,450000000
4,4,5,6,Detached Duplex,Asaba,Delta,90000000
5,5,5,1,Detached Duplex,Ifako-Ijaiye,Lagos,55000000000
5,5,6,3,Terraced Duplexes,Lokogoma District,Abuja,55000000
3,3,4,5,Detached Bungalow,Kaduna North,Kaduna,25000000
5,6,6,2,Detached Duplex,Lekki,Lagos,170000000
2,2,3,2,Block of Flats,Apo,Abuja,16500000
3,3,4,1,Block of Flats,Lekki,Lagos,150000000
5,5,6,6,Detached Duplex,Lekki,Lagos,90000000
3,3,4,4,Detached Duplex,Gbagada,Lagos,45000000
4,4,5,6,Semi Detached Duplex,Ajah,Lagos,60000000
5,5,6,5,Detached Duplex,Ikoyi,Lagos,600000000
7,8,8,4,Detached Duplex,Magodo,Lagos,200000000
4,5,5,4,Detached Duplex,Lekki,Lagos,140000000
5,5,6,4,Detached Duplex,Ikoyi,Lagos,500000000
5,5,6,4,Detached Duplex,Lekki,Lagos,160000000
4,4,5,4,Detached Duplex,Lekki,Lagos,85000000
2,2,2,2,Terraced Duplexes,Ajah,Lagos,33500000
3,3,4,3,Terraced Duplexes,Lekki,Lagos,43000000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,65000000
5,4,4,1,Block of Flats,Ibadan,Oyo,12000000
4,5,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,300000000
5,5,6,3,Detached Duplex,Lekki,Lagos,95000000
2,3,3,2,Block of Flats,Surulere,Lagos,30000000
5,5,5,4,Semi Detached Duplex,Ikoyi,Lagos,450000000
5,5,6,5,Semi Detached Duplex,Ikoyi,Lagos,270000000
5,5,6,3,Terraced Duplexes,Guzape District,Abuja,85000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,80000000
3,4,4,6,Semi Detached Bungalow,Dakwo,Abuja,28000000
4,4,5,2,Detached Duplex,Lekki,Lagos,90000000
4,5,5,4,Detached Duplex,Lekki,Lagos,78000000
6,6,7,4,Detached Duplex,Maitama District,Abuja,650000000
5,6,7,4,Terraced Duplexes,Guzape District,Abuja,85000000000
3,2,2,4,Detached Bungalow,Ibadan,Oyo,40000000
3,5,4,4,Detached Bungalow,Alimosho,Lagos,42000000
5,5,6,4,Detached Duplex,Ikeja,Lagos,150000000
5,5,6,4,Detached Duplex,Lekki,Lagos,152000000
4,4,5,4,Terraced Duplexes,Guzape District,Abuja,85000000
4,4,4,4,Detached Duplex,Lekki,Lagos,90000000
4,4,5,4,Detached Duplex,Ajah,Lagos,75000000
3,5,5,4,Terraced Duplexes,Ajah,Lagos,42000000
4,5,4,4,Block of Flats,Utako,Abuja,360000000
4,4,4,3,Terraced Duplexes,Victoria Island (VI),Lagos,160000000
5,6,6,4,Detached Duplex,Lekki,Lagos,78000000
5,5,6,4,Detached Duplex,Lekki,Lagos,280000000
4,4,5,4,Terraced Duplexes,Lekki,Lagos,80000000
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000
5,6,6,9,Detached Duplex,Ikorodu,Lagos,65000000
3,3,4,3,Terraced Duplexes,Katampe,Anambara,85000000
5,5,6,7,Detached Duplex,Lekki,Lagos,270000000
5,5,5,4,Detached Duplex,Lekki,Lagos,450000000
4,5,5,4,Terraced Duplexes,Lekki,Lagos,45000000
3,3,4,3,Terraced Duplexes,Victoria Island (VI),Lagos,100000000
5,4,5,4,Semi Detached Duplex,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,300000000
5,5,6,4,Detached Duplex,Lekki,Lagos,115000000
5,6,6,4,Detached Duplex,Lekki,Lagos,110000000
4,4,7,3,Terraced Duplexes,Lekki,Lagos,200000000
5,6,6,8,Detached Duplex,Lekki,Lagos,300000000
4,5,5,4,Block of Flats,Surulere,Lagos,120000000
4,5,5,3,Terraced Duplexes,Lekki,Lagos,125000000
5,5,6,4,Detached Duplex,Lekki,Lagos,130000000
5,5,6,4,Detached Duplex,Lekki,Lagos,85000000
4,4,5,3,Detached Duplex,Lekki,Anambara,55000000
3,3,4,3,Terraced Duplexes,Ikoyi,Lagos,280000000
4,4,5,3,Terraced Duplexes,Ikeja,Lagos,85000000
4,5,6,4,Detached Duplex,Lekki,Lagos,65000000
4,4,5,3,Terraced Duplexes,Lekki,Lagos,78000000
4,4,5,4,Terraced Duplexes,Ikeja,Lagos,200000000
3,3,4,2,Terraced Duplexes,Lekki,Lagos,42000000
3,5,5,4,Block of Flats,Ojo,Lagos,60000000
4,4,5,4,Detached Duplex,Lekki,Lagos,75000000
4,4,5,4,Terraced Duplexes,Victoria Island (VI),Lagos,90000000
6,8,8,1,Detached Duplex,Lekki,Lagos,450000000
3,3,3,2,Detached Duplex,Ikorodu,Lagos,33500000
4,5,5,4,Semi Detached Duplex,Lekki,Lagos,70000000
5,5,6,4,Detached Duplex,Lekki,Lagos,100000000
5,5,7,6,Detached Duplex,Ikoyi,Lagos,4000000000
4,4,5,3,Detached Duplex,Lekki,Lagos,75000000
4,4,5,4,Terraced Duplexes,Ajah,Lagos,38000000
5,5,6,4,Detached Duplex,Lekki,Lagos,90000000
4,4,5,4,Detached Duplex,Ikeja,Lagos,285000000
3,3,4,2,Block of Flats,Lekki,Lagos,65000000
4,6,6,6,Detached Duplex,Isolo,Lagos,60000000
4,4,4,3,Terraced Duplexes,Katampe,Abuja,1200000000
3,4,4,8,Detached Bungalow,Lokogoma District,Abuja,30000000
4,4,5,4,Semi Detached Duplex,Lekki,Lagos,61000000
5,5,5,4,Detached Bungalow,Ibadan,Oyo,13000000
5,5,5,4,Detached Duplex,Lekki,Lagos,99000000
6,6,7,4,Detached Duplex,Ikoyi,Lagos,1400000000
5,5,6,4,Detached Duplex,Lekki,Lagos,120000000
3,3,4,4,Block of Flats,Gwarinpa,Abuja,30000000
5,5,6,6,Detached Duplex,Durumi,Abuja,130000000
4,4,4,4,Detached Bungalow,Isolo,Lagos,25000000
4,5,5,7,Terraced Duplexes,Kaura,Abuja,45000000
5,5,6,5,Detached Duplex,Lekki,Lagos,198000000
7,7,8,4,Detached Duplex,Ikeja,Lagos,700000000
5,6,7,4,Detached Duplex,Lekki,Lagos,450000000
